16,16,30,41,48,53
01,11,26,41,50,57
04,23,33,42,46,59
02,18,19,19,22,63
10,16,17,40,52,55
06,19,32,47,62,65
02,10,13,28,52,61
03,07,09,20,31,33
05,19,28,33,38,42
02,05,09,17,37,64
05,14,20,42,49,66
06,13,16,17,25,52
09,10,43,57,60,64
12,17,20,39,49,69
18,22,28,62,66,68
02,23,25,45,52,67
09,12,40,41,53,58
13,23,55,59,64,69
01,03,13,16,24,43
03,10,12,24,37,63
04,16,17,29,41,42
01,03,09,28,57,67
04,16,23,30,44,58
21,28,38,42,51,52
03,25,33,40,54,68
01,08,10,16,40,48
15,18,26,37,39,66
12,15,21,32,44,66
20,41,48,49,53,64
08,10,22,26,27,33
03,07,14,18,25,45
16,17,19,21,37,44
03,07,32,41,47,61
16,21,24,28,43,61
07,28,41,61,63,65
08,17,20,24,27,52
01,02,25,28,31,54
08,21,31,50,51,69
05,13,18,37,54,61
19,20,21,23,42,48
02,03,16,24,48,56
01,22,28,33,55,56
10,16,23,38,43,63
20,23,49,57,64,67
16,16,30,34,37,44
03,09,54,61,64,68
08,15,18,27,29,60
01,02,12,50,61,64
01,30,38,52,53,62
07,15,20,22,29,41
01,17,28,63,67,69
09,14,19,51,55,62
10,11,14,23,28,31
03,08,17,49,55,68
21,22,23,29,33,55
07,25,39,50,59,67
05,10,12,24,56,61
04,20,32,48,49,63
09,11,16,25,64,65
03,06,21,24,60,68
08,33,44,49,50,52
06,38,44,60,64,69
12,23,56,61,64,67
12,20,33,36,47,52
02,09,11,27,66,67
05,11,17,21,23,32
10,24,47,50,65,68
05,07,11,23,35,39
05,06,25,35,58,66
11,17,26,40,50,62
03,10,15,29,54,57
10,12,28,32,61,64
02,18,24,31,57,66
04,10,34,39,59,63
06,23,29,37,60,64
03,25,27,36,56,69
14,17,40,42,43,52
02,11,23,41,53,63
04,10,22,24,31,33
07,20,27,36,41,58
12,20,25,37,60,69
16,17,20,22,43,64
12,23,30,33,40,69
06,12,33,34,58,59
11,15,24,41,59,64
05,07,09,23,26,32
11,23,25,39,54,67
09,13,27,47,64,65
20,23,32,52,66,69
05,09,25,26,44,66
03,30,47,57,66,69
03,12,14,16,32,34
02,17,25,33,39,64
13,19,35,46,59,62
08,12,25,30,52,62
03,03,18,25,32,51
22,30,33,35,38,64
09,14,22,23,41,61
04,25,28,49,60,65
03,09,28,30,40,61
19,24,44,53,55,63
06,11,23,42,52,68
05,08,15,22,25,49
03,11,23,43,54,60
10,12,13,21,46,50
11,23,28,50,57,62
03,14,23,32,34,68
03,19,27,34,59,69
06,12,13,44,52,62
10,11,18,21,22,53
05,21,31,64,65,67
11,12,15,16,25,54
07,17,25,27,29,40
07,15,18,19,20,36
02,03,05,40,50,62
04,08,13,31,36,52
23,26,28,31,60,67
05,12,16,18,31,43
03,12,21,40,52,67
19,22,32,34,40,69
05,24,39,44,47,69
03,06,51,52,61,64
04,08,10,19,27,34
13,16,19,32,34,57
02,11,17,47,62,63
05,06,10,15,29,42
12,22,36,38,54,61
20,27,40,44,59,65
16,25,38,55,63,67
10,28,30,41,59,68
06,09,10,32,42,55
02,14,19,22,30,62
01,07,10,16,46,56
13,13,27,33,47,68
09,14,18,19,32,64
02,02,06,47,66,67
16,21,29,53,58,69
21,37,47,50,52,57
06,17,40,41,46,69
05,14,22,37,45,66
04,18,26,32,55,64
07,15,16,25,50,53
02,12,17,17,20,65
07,09,20,25,47,68
04,10,54,56,62,63
02,20,31,56,60,64
11,30,32,42,56,57
19,48,49,57,62,69
01,15,20,29,31,40
01,12,27,29,43,68
09,18,30,40,48,52
04,06,26,33,44,46
17,21,39,40,55,59
05,23,31,42,50,57
05,08,29,41,51,58
12,17,24,26,43,48
05,07,07,24,31,39
02,03,13,16,27,35
08,44,45,47,50,51
10,16,18,19,29,45
16,17,22,30,46,56
16,18,21,25,28,29
02,12,22,32,45,56
04,07,12,14,21,55
06,07,08,43,48,50
03,13,17,24,42,52
08,13,28,29,38,52
09,15,34,48,52,54
09,11,14,16,19,42
07,13,15,24,49,57
04,22,27,28,35,52
02,27,29,34,41,44
11,12,31,43,44,57
06,33,37,39,45,55
11,13,16,34,45,50
03,11,39,46,52,54
04,15,18,25,27,30
03,06,14,18,21,24
07,24,25,26,31,41
18,27,28,35,46,49
03,05,07,10,22,32
09,10,15,16,20,57
07,20,21,22,41,54
29,29,41,48,52,54
25,31,32,48,49,53
08,13,15,18,27,43
06,08,11,13,37,40
08,09,22,25,56,57
08,15,23,34,53,59
09,15,16,17,31,43
01,12,25,28,35,44
24,29,32,38,48,52
01,07,25,29,31,47
04,15,17,17,35,58
23,24,27,30,39,41
02,06,11,30,31,33
01,06,26,34,38,51
12,21,33,35,38,45
10,14,18,25,39,53
13,17,22,23,29,31
01,16,21,29,30,40
01,12,12,32,42,58
01,19,29,45,46,58
28,33,39,40,41,54
01,02,30,33,39,44
02,04,06,12,17,38
07,14,19,23,50,54
07,11,16,30,38,42
08,14,25,30,33,47
08,14,18,39,46,47
11,24,27,31,40,44
33,34,36,38,42,50
08,12,15,32,35,50
11,12,17,25,28,46
08,17,19,21,32,39
10,14,18,26,34,51
01,09,22,29,32,49
01,24,28,44,45,51
11,13,19,25,39,54
05,10,21,33,34,58
22,24,36,51,52,56
05,11,16,26,34,50
01,12,24,35,36,49
10,16,19,20,29,33
11,12,15,23,28,57
09,15,16,23,27,36
02,04,10,22,41,53
02,09,19,19,28,29
10,14,15,47,49,59
04,18,25,43,46,55
17,27,35,37,40,53
07,10,11,14,15,36
11,12,22,46,47,50
05,14,15,19,31,56
15,22,31,38,47,48
05,13,28,33,43,55
10,34,44,48,54,55
12,14,15,22,43,49
25,26,30,32,46,54
13,24,27,30,42,48
16,17,22,35,46,54
23,35,49,53,54,57
06,17,36,38,48,51
13,16,28,33,35,51
11,37,39,51,52,55
09,15,19,33,38,54
02,11,19,21,34,42
01,03,13,17,25,38
16,25,28,48,57,59
06,10,12,51,54,57
16,29,30,40,42,50
19,20,26,27,36,54
05,07,19,20,27,28
10,19,28,37,38,39
05,16,18,31,46,50
13,18,24,25,31,33
01,04,07,18,20,45
02,11,13,35,52,54
07,14,21,24,26,41
16,22,23,30,37,39
