69,32,52,66,20,23
10,47,68,65,50,24
26,4,32,55,64,18
38,12,32,23,25,27
15,5,46,49,16,26
17,8,42,22,47,21
46,2,23,38,27,26
35,28,34,3,50,8
52,8,49,51,32,23
12,42,49,33,27,31
22,47,29,39,9,25
34,30,51,31,45,23
3,64,68,61,54,9
12,36,28,43,11,9
48,24,12,25,20,37
15,31,39,34,50,35
4,5,43,2,38,34
47,16,14,32,52,16
41,15,6,20,18,17
44,13,34,12,39,5
12,10,38,53,57,1
40,4,41,6,26,15
29,46,27,31,42,33
51,7,32,39,6,31
6,3,39,26,48,28
3,17,49,68,55,8
12,45,13,5,48,35
43,23,1,21,30,11
27,12,3,4,44,26
1,38,40,53,31,42
57,30,19,48,32,14
59,28,51,13,49,33
64,27,65,13,47,9
17,27,2,6,19,2
22,41,49,21,5,15
8,35,15,12,50,32
13,30,24,42,48,27
2,36,39,30,28,10
16,29,26,45,41,1
51,48,16,13,27,21
34,45,38,39,50,33
41,15,6,13,32,3
11,9,5,17,46,39
24,44,52,25,5,20
42,44,35,23,5,29
42,11,32,13,18,4
31,10,5,23,19,26
14,26,32,15,36,12
18,33,36,4,8,32
14,18,19,64,32,9
17,56,37,40,51,25
32,22,40,69,34,19
11,49,8,42,44,39
37,16,29,39,23,17
12,14,21,4,55,7
29,21,13,40,50,6
8,43,53,30,3,15
43,22,49,15,12,14
5,52,14,38,39,6
31,12,57,44,43,11
29,1,42,38,26,30
1,44,42,12,8,13
41,44,20,54,50,22
44,12,43,24,45,7
1,33,28,29,21,15
13,18,14,20,21,16
45,13,48,32,20,17
55,46,53,6,28,2
47,22,23,26,44,12
12,2,33,15,41,33
31,46,13,45,41,21
41,30,10,36,38,1
24,41,17,47,39,21
28,16,12,11,15,11
8,48,32,15,17,24
13,1,16,43,33,1
26,31,35,50,46,28
40,12,15,5,27,14
25,32,6,29,1,9
36,38,5,27,41,12
44,14,7,41,9,25
37,50,20,30,52,33
40,47,14,55,54,6
32,15,12,37,27,11
22,16,30,15,35,20
54,37,35,52,16,33
30,32,15,39,6,5
29,40,16,12,26,32
34,5,51,2,58,9
51,52,36,24,56,22
33,53,59,22,28,14
7,12,23,34,38,33
1,36,30,34,21,37
2,33,41,54,9,14
18,14,3,17,6,14
14,36,31,2,27,9
21,45,26,13,50,20
36,26,34,29,37,24
8,2,29,22,37,3
12,52,55,43,5,10
30,48,42,46,40,23
48,50,3,9,2,23
13,10,24,12,6,19
49,13,26,27,2,4
6,25,46,22,36,34
4,36,26,33,55,32
46,16,41,38,47,25
12,49,21,36,38,18
36,51,45,25,40,8
8,47,4,51,32,27
17,58,39,19,41,21
12,1,44,28,35,25
41,32,4,34,16,25
46,33,3,42,26,41
7,13,16,3,35,22
31,19,9,27,20,39
16,39,24,6,15,12
25,55,3,51,45,13
42,35,19,12,3,21
25,24,49,30,5,23
30,43,2,20,46,19
13,33,11,31,28,29
5,28,33,2,54,30
17,44,23,16,26,13
4,13,10,29,1,3
5,2,26,25,49,18
52,50,14,33,2,22
37,40,44,29,43,6
40,33,51,52,41,6
52,42,30,8,26,15
36,54,24,26,16,11
38,53,9,52,32,15
23,30,42,35,31,6
20,9,36,22,12,31
7,1,23,35,13,19
8,57,17,59,32,24
44,4,18,14,7,25
52,19,57,34,23,21
15,47,19,45,26,3
26,42,58,27,15,37
58,34,6,46,40,6
15,16,19,14,24,2
32,31,55,37,23,35
7,19,38,48,49,10
50,33,32,41,8,22
12,34,3,42,37,36
13,54,41,37,27,32
32,43,53,55,56,6
45,49,50,13,32,30
38,39,47,24,46,26
27,45,19,43,12,28
44,53,7,21,3,16
48,55,28,40,36,1
21,18,11,16,51,16
23,22,35,6,9,6
7,10,35,32,22,19
27,68,12,43,29,1
48,32,63,4,49,20
1,49,42,36,7,41
40,17,21,7,49,37
31,21,19,2,55,19
42,38,40,6,35,36
29,6,8,49,41,42
17,47,9,32,41,8
23,39,8,32,37,38
2,6,19,45,1,27
43,39,2,42,10,23
31,39,22,41,4,6
22,1,41,28,23,18
7,20,45,9,19,5
30,35,57,4,59,25
38,39,28,24,30,16
26,60,67,31,28,23
5,3,29,59,39,29
43,15,18,21,19,7
14,41,12,13,35,29
16,52,9,23,51,12
38,51,17,28,39,33
50,18,23,38,31,20
50,2,15,38,43,29
10,57,51,35,39,20
33,9,56,54,57,5
8,44,21,11,49,22
42,51,6,38,15,18
3,32,19,27,8,38
32,35,29,13,2,4
36,5,2,16,40,36
56,27,46,6,51,21
43,17,14,13,54,15
65,40,44,59,27,20
35,3,19,43,33,1
10,32,18,5,23,4
44,48,15,43,17,29
42,31,23,48,2,21
19,45,21,20,46,20
34,15,48,27,31,1
40,51,32,33,35,1
25,11,9,65,64,16
3,36,15,16,40,22
30,35,21,17,36,12
14,37,6,49,36,20
50,4,31,42,23,23
15,5,16,28,32,39
10,58,26,57,8,4
11,60,23,54,43,3
1,7,8,37,21,2
29,8,9,7,24,25
11,6,34,25,28,35
24,45,13,19,44,16
37,52,22,36,17,24
15,54,20,41,8,22
21,55,33,45,44,7
7,35,27,1,10,34
12,39,14,46,34,36
32,3,25,51,18,3
37,24,10,5,17,15
7,20,21,34,43,34
33,43,28,49,19,23
56,38,46,8,18,31
52,51,16,14,30,19
26,1,38,34,51,6
47,28,13,30,10,26
30,47,27,12,37,26
46,15,43,44,32,19
20,1,45,18,4,7
8,24,59,39,49,5
16,53,41,7,6,23
18,42,14,29,20,2
