0,4.246262817382813
10,4.246406860351563
20,4.24348388671875
30,4.238734130859375
40,4.2302178955078125
50,4.222842407226563
60,4.246146240234375
70,4.219236450195313
80,4.21366943359375
90,4.20785400390625
100,4.21440185546875
110,4.1756829833984375
120,4.145719604492188
130,4.095204467773438
140,4.2373193359375
150,4.227295532226562
160,4.1769015502929685
170,4.201548461914062
180,4.155137329101563
190,4.125445556640625
200,4.081163940429687
210,4.398423156738281
220,4.242778625488281
230,4.196162414550781
240,4.1794677734375
250,4.169779052734375
260,4.1341683959960935
270,4.134716796875
280,4.063983764648437
290,4.342752990722656
300,4.286136779785156
310,4.163616027832031
320,4.167565002441406
330,4.165334777832031
340,4.120302124023437
350,4.121974487304687
360,4.2864773559570315
370,4.284560852050781
380,4.153596496582031
390,4.164046020507812
400,4.14183837890625
410,4.130877075195312
420,4.144664001464844
430,4.101382751464843
440,4.247396240234375
450,4.181436767578125
460,4.165658569335937
470,4.135924072265625
480,4.165890502929687
490,4.141290588378906
500,4.124939575195312
510,4.125658569335937
520,4.30213623046875
530,4.248809814453125
540,4.078490295410156
550,4.149162292480469
560,4.089383239746094
570,4.099622192382813
580,4.088334350585938
590,4.32582275390625
600,4.278285217285156
610,4.160392761230469
620,4.139467468261719
630,4.136919555664062
640,4.083522338867187
650,4.111141052246094
660,4.101771850585937
670,4.350777587890625
680,4.356956787109375
690,4.136170959472656
700,4.141109619140625
710,4.136668701171875
720,4.086028442382813
730,4.101400146484375
740,4.308418884277343
750,4.314981079101562
760,4.125827331542968
770,4.144952697753906
780,4.125105590820312
790,4.117595520019531
800,4.126163635253906
810,4.092577819824219
820,4.270717163085937
830,4.18684326171875
840,4.156279907226563
850,4.120499877929688
860,4.157179870605469
870,4.13066162109375
880,4.113984680175781
890,4.122042541503906
900,4.312173461914062
910,4.257070617675781
920,4.0677337646484375
930,4.140728759765625
940,4.082891845703125
950,4.091089172363281
960,4.084253540039063
970,4.335790405273437
980,4.2828762817382815
990,4.152593994140625
1000,4.135431823730468
1010,4.132301330566406
1020,4.079932861328125
1030,4.107566528320312
1040,4.098541259765625
1050,4.356923217773438
1060,4.364555358886719
1070,4.1294097900390625
1080,4.134802551269531
1090,4.133616943359375
1100,4.080697631835937
1110,4.096873474121094
1120,4.30552978515625
1130,4.311624450683594
1140,4.12225341796875
1150,4.141187744140625
1160,4.119874877929687
1170,4.1135342407226565
1180,4.1202999877929685
1190,4.086703796386718
1200,4.268794555664062
1210,4.180567321777343
1220,4.154930419921875
1230,4.116277465820312
1240,4.155576171875
1250,4.125476684570312
1260,4.112446899414063
1270,4.116819458007813
1280,4.312117614746094
1290,4.2456292724609375
1300,4.063975830078125
1310,4.137117919921875
1320,4.081216735839844
1330,4.085474243164063
1340,4.082545166015625
1350,4.3477304077148435
1360,4.2812261962890625
1370,4.142469482421875
1380,4.131522521972657
1390,4.1315744018554685
1400,4.077726440429688
1410,4.102998657226562
